-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2024 through 12/31/2024 in LST
Location: Latitude  10.7867   Longitude 76.6548 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 540.94 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN
2024,6,24,2,0.0
2024,6,24,3,0.0
2024,6,24,4,0.0
2024,6,24,5,2.8
2024,6,24,6,60.42
2024,6,24,7,164.18
2024,6,24,8,293.67
2024,6,24,9,365.55
2024,6,24,10,390.05
2024,6,24,11,372.4
2024,6,24,12,327.27
2024,6,24,13,371.62
2024,6,24,14,326.75
2024,6,24,15,263.8
2024,6,24,16,134.68
2024,6,24,17,52.53
2024,6,24,18,0.0
2024,6,24,19,0.0
2024,6,24,20,0.0
2024,6,24,21,0.0
2024,6,24,22,0.0
2024,6,24,23,0.0
2024,6,25,0,0.0
2024,6,25,1,0.0
2024,6,25,2,0.0
2024,6,25,3,0.0
2024,6,25,4,0.0
2024,6,25,5,2.47
2024,6,25,6,62.85
2024,6,25,7,159.68
2024,6,25,8,279.17
2024,6,25,9,335.2
2024,6,25,10,465.27
2024,6,25,11,505.83
2024,6,25,12,367.67
2024,6,25,13,409.4
2024,6,25,14,231.73
2024,6,25,15,120.3
2024,6,25,16,67.88
2024,6,25,17,20.48
2024,6,25,18,0.0
2024,6,25,19,0.0
2024,6,25,20,0.0
2024,6,25,21,0.0
2024,6,25,22,0.0
2024,6,25,23,0.0
2024,6,26,0,0.0
2024,6,26,1,0.0
2024,6,26,2,0.0
2024,6,26,3,0.0
2024,6,26,4,0.0
2024,6,26,5,1.98
2024,6,26,6,58.58
2024,6,26,7,151.68
2024,6,26,8,274.45
2024,6,26,9,447.25
2024,6,26,10,548.4
2024,6,26,11,499.62
2024,6,26,12,495.4
2024,6,26,13,308.23
2024,6,26,14,258.48
2024,6,26,15,115.78
2024,6,26,16,80.4
2024,6,26,17,38.42
2024,6,26,18,0.0
2024,6,26,19,0.0
2024,6,26,20,0.0
2024,6,26,21,0.0
2024,6,26,22,0.0
2024,6,26,23,0.0
2024,6,27,0,0.0
2024,6,27,1,0.0
2024,6,27,2,0.0
2024,6,27,3,0.0
2024,6,27,4,0.0
2024,6,27,5,2.2
2024,6,27,6,49.05
2024,6,27,7,130.9
2024,6,27,8,249.75
2024,6,27,9,268.23
2024,6,27,10,317.85
2024,6,27,11,365.83
2024,6,27,12,428.02
2024,6,27,13,296.12
2024,6,27,14,214.9
2024,6,27,15,275.25
2024,6,27,16,153.45
2024,6,27,17,54.83
2024,6,27,18,0.0
2024,6,27,19,0.0
2024,6,27,20,0.0
2024,6,27,21,0.0
2024,6,27,22,0.0
2024,6,27,23,0.0
2024,6,28,0,0.0
2024,6,28,1,0.0
2024,6,28,2,0.0
2024,6,28,3,0.0
2024,6,28,4,0.0
2024,6,28,5,2.7
2024,6,28,6,56.97
2024,6,28,7,171.23
2024,6,28,8,318.77
2024,6,28,9,381.88
2024,6,28,10,450.02
2024,6,28,11,525.85
2024,6,28,12,568.22
2024,6,28,13,518.85
2024,6,28,14,432.55
2024,6,28,15,314.95
2024,6,28,16,174.68
2024,6,28,17,63.9
2024,6,28,18,0.0
2024,6,28,19,0.0
2024,6,28,20,0.0
2024,6,28,21,0.0
2024,6,28,22,0.0
2024,6,28,23,0.0
2024,6,29,0,0.0
2024,6,29,1,0.0
2024,6,29,2,0.0
2024,6,29,3,0.0
2024,6,29,4,0.0
2024,6,29,5,3.7
2024,6,29,6,65.45
2024,6,29,7,183.07
2024,6,29,8,329.77
2024,6,29,9,409.85
2024,6,29,10,495.05
2024,6,29,11,681.5
2024,6,29,12,636.47
2024,6,29,13,605.33
2024,6,29,14,586.83
2024,6,29,15,403.27
2024,6,29,16,197.2
2024,6,29,17,70.68
2024,6,29,18,0.0
2024,6,29,19,0.0
2024,6,29,20,0.0
2024,6,29,21,0.0
2024,6,29,22,0.0
2024,6,29,23,0.0
2024,6,30,0,0.0
2024,6,30,1,0.0
2024,6,30,2,0.0
2024,6,30,3,0.0
2024,6,30,4,0.0
2024,6,30,5,3.15
2024,6,30,6,72.57
2024,6,30,7,189.4
2024,6,30,8,315.73
2024,6,30,9,445.73
2024,6,30,10,504.8
2024,6,30,11,517.22
2024,6,30,12,451.25
2024,6,30,13,436.77
2024,6,30,14,283.5
2024,6,30,15,196.38
2024,6,30,16,109.7
2024,6,30,17,40.28
2024,6,30,18,0.0
2024,6,30,19,0.0
2024,6,30,20,0.0
2024,6,30,21,0.0
2024,6,30,22,0.0
2024,6,30,23,0.0
2024,7,1,0,0.0
2024,7,1,1,0.0
2024,7,1,2,0.0
2024,7,1,3,0.0
2024,7,1,4,0.0
2024,7,1,5,1.35
2024,7,1,6,45.95
2024,7,1,7,119.6
2024,7,1,8,214.8
2024,7,1,9,340.42
2024,7,1,10,441.8
2024,7,1,11,359.67
2024,7,1,12,280.12
2024,7,1,13,137.0
2024,7,1,14,104.53
2024,7,1,15,146.05
2024,7,1,16,90.38
2024,7,1,17,38.1
2024,7,1,18,0.0
2024,7,1,19,0.0
2024,7,1,20,0.0
2024,7,1,21,0.0
2024,7,1,22,0.0
2024,7,1,23,0.0
2024,7,2,0,0.0
2024,7,2,1,0.0
2024,7,2,2,0.0
2024,7,2,3,0.0
2024,7,2,4,0.0
2024,7,2,5,3.0
2024,7,2,6,75.0
2024,7,2,7,204.95
2024,7,2,8,352.5
2024,7,2,9,479.83
2024,7,2,10,630.33
2024,7,2,11,691.62
2024,7,2,12,659.55
2024,7,2,13,507.0
2024,7,2,14,442.12
2024,7,2,15,267.75
2024,7,2,16,153.43
2024,7,2,17,61.67
2024,7,2,18,0.0
2024,7,2,19,0.0
2024,7,2,20,0.0
2024,7,2,21,0.0
2024,7,2,22,0.0
2024,7,2,23,0.0
2024,7,3,0,0.0
2024,7,3,1,0.0
2024,7,3,2,0.0
2024,7,3,3,0.0
2024,7,3,4,0.0
2024,7,3,5,2.85
2024,7,3,6,61.88
2024,7,3,7,180.68
2024,7,3,8,329.12
2024,7,3,9,458.83
2024,7,3,10,590.45
2024,7,3,11,669.1
2024,7,3,12,661.05
2024,7,3,13,603.75
2024,7,3,14,601.88
2024,7,3,15,440.4
2024,7,3,16,226.1
2024,7,3,17,77.43
2024,7,3,18,0.0
2024,7,3,19,0.0
2024,7,3,20,0.0
2024,7,3,21,0.0
2024,7,3,22,0.0
2024,7,3,23,0.0
2024,7,4,0,0.0
2024,7,4,1,0.0
2024,7,4,2,0.0
2024,7,4,3,0.0
2024,7,4,4,0.0
2024,7,4,5,2.45
2024,7,4,6,70.78
2024,7,4,7,196.62
2024,7,4,8,343.27
2024,7,4,9,581.2
2024,7,4,10,718.2
2024,7,4,11,815.08
2024,7,4,12,752.78
2024,7,4,13,704.62
2024,7,4,14,565.5
2024,7,4,15,378.85
2024,7,4,16,216.45
2024,7,4,17,78.32
2024,7,4,18,0.0
2024,7,4,19,0.0
2024,7,4,20,0.0
2024,7,4,21,0.0
2024,7,4,22,0.0
2024,7,4,23,0.0
2024,7,5,0,0.0
2024,7,5,1,0.0
2024,7,5,2,0.0
2024,7,5,3,0.0
2024,7,5,4,0.0
2024,7,5,5,3.0
2024,7,5,6,72.28
2024,7,5,7,217.75
2024,7,5,8,387.5
2024,7,5,9,514.25
2024,7,5,10,454.27
2024,7,5,11,458.62
2024,7,5,12,374.58
2024,7,5,13,454.38
2024,7,5,14,370.33
2024,7,5,15,401.48
2024,7,5,16,224.0
2024,7,5,17,73.75
2024,7,5,18,0.0
2024,7,5,19,0.0
2024,7,5,20,0.0
2024,7,5,21,0.0
2024,7,5,22,0.0
2024,7,5,23,0.0
2024,7,6,0,0.0
2024,7,6,1,0.0
2024,7,6,2,0.0
2024,7,6,3,0.0
2024,7,6,4,0.0
2024,7,6,5,2.28
2024,7,6,6,55.65
2024,7,6,7,144.32
2024,7,6,8,250.0
2024,7,6,9,333.23
2024,7,6,10,368.45
2024,7,6,11,491.15
2024,7,6,12,559.95
2024,7,6,13,537.5
2024,7,6,14,396.0
2024,7,6,15,242.45
2024,7,6,16,141.82
2024,7,6,17,53.9
2024,7,6,18,0.0
2024,7,6,19,0.0
2024,7,6,20,0.0
2024,7,6,21,0.0
2024,7,6,22,0.0
2024,7,6,23,0.0
2024,7,7,0,0.0
2024,7,7,1,0.0
2024,7,7,2,0.0
2024,7,7,3,0.0
2024,7,7,4,0.0
2024,7,7,5,1.45
2024,7,7,6,39.83
2024,7,7,7,108.07
2024,7,7,8,178.75
2024,7,7,9,357.05
2024,7,7,10,522.95
2024,7,7,11,590.2
2024,7,7,12,574.28
2024,7,7,13,498.52
2024,7,7,14,477.7
2024,7,7,15,237.95
2024,7,7,16,127.5
2024,7,7,17,35.65
2024,7,7,18,0.0
2024,7,7,19,0.0
2024,7,7,20,0.0
2024,7,7,21,0.0
2024,7,7,22,0.0
2024,7,7,23,0.0
2024,7,8,0,0.0
2024,7,8,1,0.0
2024,7,8,2,0.0
2024,7,8,3,0.0
2024,7,8,4,0.0
2024,7,8,5,1.95
2024,7,8,6,52.7
2024,7,8,7,136.55
2024,7,8,8,245.3
2024,7,8,9,371.35
2024,7,8,10,485.98
2024,7,8,11,576.25
2024,7,8,12,509.12
2024,7,8,13,360.62
2024,7,8,14,339.48
2024,7,8,15,183.77
2024,7,8,16,105.03
2024,7,8,17,41.0
2024,7,8,18,0.0
2024,7,8,19,0.0
2024,7,8,20,0.0
2024,7,8,21,0.0
2024,7,8,22,0.0
2024,7,8,23,0.0
2024,7,9,0,0.0
2024,7,9,1,0.0
2024,7,9,2,0.0
2024,7,9,3,0.0
2024,7,9,4,0.0
2024,7,9,5,1.92
2024,7,9,6,52.5
2024,7,9,7,150.1
2024,7,9,8,272.62
2024,7,9,9,410.33
2024,7,9,10,544.83
2024,7,9,11,669.22
2024,7,9,12,570.4
2024,7,9,13,428.5
2024,7,9,14,346.65
2024,7,9,15,235.73
2024,7,9,16,153.02
2024,7,9,17,58.17
2024,7,9,18,0.0
2024,7,9,19,0.0
2024,7,9,20,0.0
2024,7,9,21,0.0
2024,7,9,22,0.0
2024,7,9,23,0.0
2024,7,10,0,0.0
2024,7,10,1,0.0
2024,7,10,2,0.0
2024,7,10,3,0.0
2024,7,10,4,0.0
2024,7,10,5,2.4
2024,7,10,6,83.95
2024,7,10,7,244.35
2024,7,10,8,432.1
2024,7,10,9,531.0
2024,7,10,10,765.85
2024,7,10,11,711.3
2024,7,10,12,696.78
2024,7,10,13,590.12
2024,7,10,14,568.72
2024,7,10,15,460.12
2024,7,10,16,251.98
2024,7,10,17,87.22
2024,7,10,18,0.0
2024,7,10,19,0.0
2024,7,10,20,0.0
2024,7,10,21,0.0
2024,7,10,22,0.0
2024,7,10,23,0.0
2024,7,11,0,0.0
2024,7,11,1,0.0
2024,7,11,2,0.0
2024,7,11,3,0.0
2024,7,11,4,0.0
2024,7,11,5,2.55
2024,7,11,6,61.2
2024,7,11,7,187.1
2024,7,11,8,310.98
2024,7,11,9,488.9
2024,7,11,10,635.92
2024,7,11,11,690.38
2024,7,11,12,640.2
2024,7,11,13,653.45
2024,7,11,14,536.42
2024,7,11,15,394.05
2024,7,11,16,217.43
2024,7,11,17,80.28
2024,7,11,18,0.0
2024,7,11,19,0.0
2024,7,11,20,0.0
2024,7,11,21,0.0
2024,7,11,22,0.0
2024,7,11,23,0.0
2024,7,12,0,0.0
2024,7,12,1,0.0
2024,7,12,2,0.0
2024,7,12,3,0.0
2024,7,12,4,0.0
2024,7,12,5,2.12
2024,7,12,6,67.72
2024,7,12,7,210.25
2024,7,12,8,368.83
2024,7,12,9,402.4
2024,7,12,10,528.8
2024,7,12,11,564.72
2024,7,12,12,508.42
2024,7,12,13,272.02
2024,7,12,14,335.55
2024,7,12,15,70.47
2024,7,12,16,37.42
2024,7,12,17,17.48
2024,7,12,18,0.0
2024,7,12,19,0.0
2024,7,12,20,0.0
2024,7,12,21,0.0
2024,7,12,22,0.0
2024,7,12,23,0.0
2024,7,13,0,0.0
2024,7,13,1,0.0
2024,7,13,2,0.0
2024,7,13,3,0.0
2024,7,13,4,0.0
2024,7,13,5,0.0
2024,7,13,6,48.15
2024,7,13,7,139.68
2024,7,13,8,256.62
2024,7,13,9,351.73
2024,7,13,10,468.3
2024,7,13,11,617.15
2024,7,13,12,495.58
2024,7,13,13,465.88
2024,7,13,14,433.23
2024,7,13,15,274.05
2024,7,13,16,147.27
2024,7,13,17,55.65
2024,7,13,18,0.0
2024,7,13,19,0.0
2024,7,13,20,0.0
2024,7,13,21,0.0
2024,7,13,22,0.0
2024,7,13,23,0.0
2024,7,14,0,0.0
2024,7,14,1,0.0
2024,7,14,2,0.0
2024,7,14,3,0.0
2024,7,14,4,0.0
2024,7,14,5,0.0
2024,7,14,6,60.2
2024,7,14,7,159.15
2024,7,14,8,277.95
2024,7,14,9,393.27
2024,7,14,10,362.88
2024,7,14,11,270.55
2024,7,14,12,228.05
2024,7,14,13,194.2
2024,7,14,14,211.9
2024,7,14,15,112.15
2024,7,14,16,67.18
2024,7,14,17,30.52
2024,7,14,18,0.0
2024,7,14,19,0.0
2024,7,14,20,0.0
2024,7,14,21,0.0
2024,7,14,22,0.0
2024,7,14,23,0.0
2024,7,15,0,0.0
2024,7,15,1,0.0
2024,7,15,2,0.0
2024,7,15,3,0.0
2024,7,15,4,0.0
2024,7,15,5,0.0
2024,7,15,6,24.3
2024,7,15,7,78.2
2024,7,15,8,141.8
2024,7,15,9,134.38
2024,7,15,10,137.95
2024,7,15,11,269.35
2024,7,15,12,223.95
2024,7,15,13,187.93
2024,7,15,14,118.82
2024,7,15,15,98.38
2024,7,15,16,61.38
2024,7,15,17,28.67
2024,7,15,18,0.0
2024,7,15,19,0.0
2024,7,15,20,0.0
2024,7,15,21,0.0
2024,7,15,22,0.0
2024,7,15,23,0.0
2024,7,16,0,0.0
2024,7,16,1,0.0
2024,7,16,2,0.0
2024,7,16,3,0.0
2024,7,16,4,0.0
2024,7,16,5,0.0
2024,7,16,6,30.3
2024,7,16,7,69.78
2024,7,16,8,108.8
2024,7,16,9,137.6
2024,7,16,10,275.23
2024,7,16,11,313.75
2024,7,16,12,328.75
2024,7,16,13,347.75
2024,7,16,14,328.9
2024,7,16,15,219.38
2024,7,16,16,129.88
2024,7,16,17,50.62
2024,7,16,18,0.0
2024,7,16,19,0.0
2024,7,16,20,0.0
2024,7,16,21,0.0
2024,7,16,22,0.0
2024,7,16,23,0.0
2024,7,17,0,0.0
2024,7,17,1,0.0
2024,7,17,2,0.0
2024,7,17,3,0.0
2024,7,17,4,0.0
2024,7,17,5,0.0
2024,7,17,6,35.7
2024,7,17,7,91.78
2024,7,17,8,187.3
2024,7,17,9,289.65
2024,7,17,10,412.12
2024,7,17,11,419.8
2024,7,17,12,347.1
2024,7,17,13,235.48
2024,7,17,14,173.25
2024,7,17,15,121.32
2024,7,17,16,83.18
2024,7,17,17,33.17
2024,7,17,18,0.0
2024,7,17,19,0.0
2024,7,17,20,0.0
2024,7,17,21,0.0
2024,7,17,22,0.0
2024,7,17,23,0.0
2024,7,18,0,0.0
2024,7,18,1,0.0
2024,7,18,2,0.0
2024,7,18,3,0.0
2024,7,18,4,0.0
2024,7,18,5,0.0
2024,7,18,6,48.4
2024,7,18,7,114.62
2024,7,18,8,199.15
2024,7,18,9,237.32
2024,7,18,10,227.93
2024,7,18,11,291.7
2024,7,18,12,241.65
2024,7,18,13,174.82
2024,7,18,14,186.2
2024,7,18,15,144.77
2024,7,18,16,89.15
2024,7,18,17,40.88
2024,7,18,18,0.0
2024,7,18,19,0.0
2024,7,18,20,0.0
2024,7,18,21,0.0
2024,7,18,22,0.0
2024,7,18,23,0.0
2024,7,19,0,0.0
2024,7,19,1,0.0
2024,7,19,2,0.0
2024,7,19,3,0.0
2024,7,19,4,0.0
2024,7,19,5,0.0
2024,7,19,6,60.1
2024,7,19,7,127.25
2024,7,19,8,294.85
2024,7,19,9,329.12
2024,7,19,10,527.25
2024,7,19,11,510.83
2024,7,19,12,509.25
2024,7,19,13,477.5
2024,7,19,14,433.48
2024,7,19,15,273.05
2024,7,19,16,153.68
2024,7,19,17,58.83
2024,7,19,18,0.0
2024,7,19,19,0.0
2024,7,19,20,0.0
2024,7,19,21,0.0
2024,7,19,22,0.0
2024,7,19,23,0.0
2024,7,20,0,0.0
2024,7,20,1,0.0
2024,7,20,2,0.0
2024,7,20,3,0.0
2024,7,20,4,0.0
2024,7,20,5,0.0
2024,7,20,6,74.05
2024,7,20,7,199.35
2024,7,20,8,349.15
2024,7,20,9,468.9
2024,7,20,10,550.47
2024,7,20,11,562.42
2024,7,20,12,580.33
2024,7,20,13,525.3
2024,7,20,14,423.42
2024,7,20,15,305.8
2024,7,20,16,171.82
2024,7,20,17,60.47
2024,7,20,18,0.0
2024,7,20,19,0.0
2024,7,20,20,0.0
2024,7,20,21,0.0
2024,7,20,22,0.0
2024,7,20,23,0.0
2024,7,21,0,0.0
2024,7,21,1,0.0
2024,7,21,2,0.0
2024,7,21,3,0.0
2024,7,21,4,0.0
2024,7,21,5,0.0
2024,7,21,6,74.2
2024,7,21,7,217.8
2024,7,21,8,381.02
2024,7,21,9,494.3
2024,7,21,10,605.6
2024,7,21,11,649.75
2024,7,21,12,708.58
2024,7,21,13,623.5
2024,7,21,14,513.75
2024,7,21,15,392.27
2024,7,21,16,207.75
2024,7,21,17,68.5
2024,7,21,18,0.0
2024,7,21,19,0.0
2024,7,21,20,0.0
2024,7,21,21,0.0
2024,7,21,22,0.0
2024,7,21,23,0.0
2024,7,22,0,0.0
2024,7,22,1,0.0
2024,7,22,2,0.0
2024,7,22,3,0.0
2024,7,22,4,0.0
2024,7,22,5,0.0
2024,7,22,6,56.75
2024,7,22,7,176.62
2024,7,22,8,319.38
2024,7,22,9,407.7
2024,7,22,10,460.48
2024,7,22,11,433.23
2024,7,22,12,201.12
2024,7,22,13,138.45
2024,7,22,14,152.25
2024,7,22,15,133.1
2024,7,22,16,76.07
2024,7,22,17,29.77
2024,7,22,18,0.0
2024,7,22,19,0.0
2024,7,22,20,0.0
2024,7,22,21,0.0
2024,7,22,22,0.0
2024,7,22,23,0.0
2024,7,23,0,0.0
2024,7,23,1,0.0
2024,7,23,2,0.0
2024,7,23,3,0.0
2024,7,23,4,0.0
2024,7,23,5,0.0
2024,7,23,6,69.25
2024,7,23,7,200.73
2024,7,23,8,370.23
2024,7,23,9,441.65
2024,7,23,10,581.0
2024,7,23,11,584.95
2024,7,23,12,595.55
2024,7,23,13,592.5
2024,7,23,14,563.75
2024,7,23,15,384.27
2024,7,23,16,225.1
2024,7,23,17,75.55
2024,7,23,18,0.0
2024,7,23,19,0.0
2024,7,23,20,0.0
2024,7,23,21,0.0
2024,7,23,22,0.0
2024,7,23,23,0.0
2024,7,24,0,0.0
2024,7,24,1,0.0
2024,7,24,2,0.0
2024,7,24,3,0.0
2024,7,24,4,0.0
2024,7,24,5,0.0
2024,7,24,6,90.53
2024,7,24,7,259.6
2024,7,24,8,448.85
2024,7,24,9,607.17
2024,7,24,10,609.3
2024,7,24,11,498.0
2024,7,24,12,498.38
2024,7,24,13,509.12
2024,7,24,14,500.23
2024,7,24,15,361.7
2024,7,24,16,215.2
2024,7,24,17,75.15
2024,7,24,18,0.0
2024,7,24,19,0.0
2024,7,24,20,0.0
2024,7,24,21,0.0
2024,7,24,22,0.0
2024,7,24,23,0.0
2024,7,25,0,0.0
2024,7,25,1,0.0
2024,7,25,2,0.0
2024,7,25,3,0.0
2024,7,25,4,0.0
2024,7,25,5,0.0
2024,7,25,6,41.25
2024,7,25,7,123.1
2024,7,25,8,238.5
2024,7,25,9,340.55
2024,7,25,10,389.1
2024,7,25,11,346.88
2024,7,25,12,190.77
2024,7,25,13,163.57
2024,7,25,14,280.42
2024,7,25,15,309.45
2024,7,25,16,147.27
2024,7,25,17,59.33
2024,7,25,18,0.0
2024,7,25,19,0.0
2024,7,25,20,0.0
2024,7,25,21,0.0
2024,7,25,22,0.0
2024,7,25,23,0.0
2024,7,26,0,0.0
2024,7,26,1,0.0
2024,7,26,2,0.0
2024,7,26,3,0.0
2024,7,26,4,0.0
2024,7,26,5,0.0
2024,7,26,6,63.9
2024,7,26,7,175.57
2024,7,26,8,323.73
2024,7,26,9,447.65
2024,7,26,10,555.22
2024,7,26,11,624.78
2024,7,26,12,510.92
2024,7,26,13,559.6
2024,7,26,14,467.6
2024,7,26,15,330.9
2024,7,26,16,189.6
2024,7,26,17,70.62
2024,7,26,18,0.0
2024,7,26,19,0.0
2024,7,26,20,0.0
2024,7,26,21,0.0
2024,7,26,22,0.0
2024,7,26,23,0.0
2024,7,27,0,0.0
2024,7,27,1,0.0
2024,7,27,2,0.0
2024,7,27,3,0.0
2024,7,27,4,0.0
2024,7,27,5,0.0
2024,7,27,6,64.97
2024,7,27,7,196.6
2024,7,27,8,356.33
2024,7,27,9,406.45
2024,7,27,10,516.0
2024,7,27,11,597.95
2024,7,27,12,652.15
2024,7,27,13,537.45
2024,7,27,14,496.77
2024,7,27,15,403.1
2024,7,27,16,232.65
2024,7,27,17,79.97
2024,7,27,18,0.0
2024,7,27,19,0.0
2024,7,27,20,0.0
2024,7,27,21,0.0
2024,7,27,22,0.0
2024,7,27,23,0.0
2024,7,28,0,0.0
2024,7,28,1,0.0
2024,7,28,2,0.0
2024,7,28,3,0.0
2024,7,28,4,0.0
2024,7,28,5,0.0
2024,7,28,6,74.82
2024,7,28,7,199.82
2024,7,28,8,352.2
2024,7,28,9,437.25
2024,7,28,10,512.28
2024,7,28,11,564.05
2024,7,28,12,541.88
2024,7,28,13,466.58
2024,7,28,14,345.55
2024,7,28,15,264.95
2024,7,28,16,146.02
2024,7,28,17,55.1
2024,7,28,18,0.0
2024,7,28,19,0.0
2024,7,28,20,0.0
2024,7,28,21,0.0
2024,7,28,22,0.0
2024,7,28,23,0.0
2024,7,29,0,0.0
2024,7,29,1,0.0
2024,7,29,2,0.0
2024,7,29,3,0.0
2024,7,29,4,0.0
2024,7,29,5,0.0
2024,7,29,6,49.7
2024,7,29,7,138.32
2024,7,29,8,245.73
2024,7,29,9,314.25
2024,7,29,10,336.8
2024,7,29,11,228.95
2024,7,29,12,326.67
2024,7,29,13,239.02
2024,7,29,14,163.02
2024,7,29,15,120.22
2024,7,29,16,60.33
2024,7,29,17,21.52
2024,7,29,18,0.0
2024,7,29,19,0.0
2024,7,29,20,0.0
2024,7,29,21,0.0
2024,7,29,22,0.0
2024,7,29,23,0.0
2024,7,30,0,0.0
2024,7,30,1,0.0
2024,7,30,2,0.0
2024,7,30,3,0.0
2024,7,30,4,0.0
2024,7,30,5,0.0
2024,7,30,6,18.27
2024,7,30,7,42.42
2024,7,30,8,67.47
2024,7,30,9,115.75
2024,7,30,10,115.32
2024,7,30,11,189.88
2024,7,30,12,196.18
2024,7,30,13,253.3
2024,7,30,14,315.88
2024,7,30,15,194.57
2024,7,30,16,116.1
2024,7,30,17,46.4
2024,7,30,18,0.0
2024,7,30,19,0.0
2024,7,30,20,0.0
2024,7,30,21,0.0
2024,7,30,22,0.0
2024,7,30,23,0.0
2024,7,31,0,0.0
2024,7,31,1,0.0
2024,7,31,2,0.0
2024,7,31,3,0.0
2024,7,31,4,0.0
2024,7,31,5,0.0
2024,7,31,6,29.7
2024,7,31,7,82.9
2024,7,31,8,126.28
2024,7,31,9,220.38
2024,7,31,10,412.67
2024,7,31,11,580.97
2024,7,31,12,472.83
2024,7,31,13,318.88
2024,7,31,14,198.55
2024,7,31,15,96.65
2024,7,31,16,59.25
2024,7,31,17,23.2
2024,7,31,18,0.0
2024,7,31,19,0.0
2024,7,31,20,0.0
2024,7,31,21,0.0
2024,7,31,22,0.0
2024,7,31,23,0.0
2024,8,1,0,0.0
2024,8,1,1,0.0
2024,8,1,2,0.0
2024,8,1,3,0.0
2024,8,1,4,0.0
2024,8,1,5,0.0
2024,8,1,6,65.65
2024,8,1,7,190.85
2024,8,1,8,341.05
2024,8,1,9,358.6
2024,8,1,10,348.02
2024,8,1,11,319.77
2024,8,1,12,380.67
2024,8,1,13,335.98
2024,8,1,14,365.42
2024,8,1,15,282.1
2024,8,1,16,153.93
2024,8,1,17,53.92
2024,8,1,18,0.0
2024,8,1,19,0.0
2024,8,1,20,0.0
2024,8,1,21,0.0
2024,8,1,22,0.0
2024,8,1,23,0.0
2024,8,2,0,0.0
2024,8,2,1,0.0
2024,8,2,2,0.0
2024,8,2,3,0.0
2024,8,2,4,0.0
2024,8,2,5,0.0
2024,8,2,6,54.05
2024,8,2,7,163.02
2024,8,2,8,294.45
2024,8,2,9,353.3
2024,8,2,10,396.85
2024,8,2,11,552.55
2024,8,2,12,573.62
2024,8,2,13,635.47
2024,8,2,14,531.6
2024,8,2,15,370.8
2024,8,2,16,202.15
2024,8,2,17,69.93
2024,8,2,18,0.0
2024,8,2,19,0.0
2024,8,2,20,0.0
2024,8,2,21,0.0
2024,8,2,22,0.0
2024,8,2,23,0.0
2024,8,3,0,0.0
2024,8,3,1,0.0
2024,8,3,2,0.0
2024,8,3,3,0.0
2024,8,3,4,0.0
2024,8,3,5,0.0
2024,8,3,6,75.38
2024,8,3,7,231.98
2024,8,3,8,412.48
2024,8,3,9,529.12
2024,8,3,10,682.67
2024,8,3,11,553.55
2024,8,3,12,481.52
2024,8,3,13,475.52
2024,8,3,14,410.38
2024,8,3,15,300.2
2024,8,3,16,164.5
2024,8,3,17,60.28
2024,8,3,18,0.0
2024,8,3,19,0.0
2024,8,3,20,0.0
2024,8,3,21,0.0
2024,8,3,22,0.0
2024,8,3,23,0.0
2024,8,4,0,0.0
2024,8,4,1,0.0
2024,8,4,2,0.0
2024,8,4,3,0.0
2024,8,4,4,0.0
2024,8,4,5,0.0
2024,8,4,6,44.67
2024,8,4,7,127.35
2024,8,4,8,225.02
2024,8,4,9,463.85
2024,8,4,10,689.55
2024,8,4,11,723.9
2024,8,4,12,750.03
2024,8,4,13,692.35
2024,8,4,14,601.5
2024,8,4,15,449.73
2024,8,4,16,257.75
2024,8,4,17,81.55
2024,8,4,18,0.0
2024,8,4,19,0.0
2024,8,4,20,0.0
2024,8,4,21,0.0
2024,8,4,22,0.0
2024,8,4,23,0.0
2024,8,5,0,0.0
2024,8,5,1,0.0
2024,8,5,2,0.0
2024,8,5,3,0.0
2024,8,5,4,0.0
2024,8,5,5,0.0
2024,8,5,6,71.53
2024,8,5,7,224.77
2024,8,5,8,403.55
2024,8,5,9,546.05
2024,8,5,10,659.55
2024,8,5,11,716.67
2024,8,5,12,711.42
2024,8,5,13,653.55
2024,8,5,14,588.7
2024,8,5,15,442.83
2024,8,5,16,248.77
2024,8,5,17,78.57
2024,8,5,18,0.0
2024,8,5,19,0.0
2024,8,5,20,0.0
2024,8,5,21,0.0
2024,8,5,22,0.0
2024,8,5,23,0.0
2024,8,6,0,0.0
2024,8,6,1,0.0
2024,8,6,2,0.0
2024,8,6,3,0.0
2024,8,6,4,0.0
2024,8,6,5,0.0
2024,8,6,6,67.0
2024,8,6,7,172.8
2024,8,6,8,316.05
2024,8,6,9,444.23
2024,8,6,10,600.7
2024,8,6,11,716.15
2024,8,6,12,674.83
2024,8,6,13,632.0
2024,8,6,14,535.4
2024,8,6,15,414.7
2024,8,6,16,230.07
2024,8,6,17,76.35
2024,8,6,18,0.0
2024,8,6,19,0.0
2024,8,6,20,0.0
2024,8,6,21,0.0
2024,8,6,22,0.0
2024,8,6,23,0.0
2024,8,7,0,0.0
2024,8,7,1,0.0
